system:index,BII2020,driver,.geo
1_2672,0.7501998543739319,Agriculture,"{""type"":""Point"",""coordinates"":[111.2174732282711,-2.1817061402884934]}"
1_2682,0.839509129524231,Agriculture,"{""type"":""Point"",""coordinates"":[111.443269977614,-1.8738210120664671]}"
1_2683,0.8651063442230225,Agriculture,"{""type"":""Point"",""coordinates"":[112.7579212264549,-1.5933233674897447]}"
1_2694,0.8397432565689087,Agriculture,"{""type"":""Point"",""coordinates"":[116.30381703662533,-2.5100917224333923]}"
1_2698,0.8602333664894104,Agriculture,"{""type"":""Point"",""coordinates"":[110.37067245720044,-1.0790097409046662]}"
1_2701,0.868760883808136,Agriculture,"{""type"":""Point"",""coordinates"":[115.71713380033704,-0.93174999492598]}"
1_2708,0.857209324836731,Agriculture,"{""type"":""Point"",""coordinates"":[116.84341398501691,2.354985621982245]}"
1_2722,0.5530949831008911,Agriculture,"{""type"":""Point"",""coordinates"":[111.5912447658208,-2.636319996447072]}"
1_2735,0.7193136811256409,Agriculture,"{""type"":""Point"",""coordinates"":[111.86399903915533,0.516974597765839]}"
1_2737,0.7154240608215332,Agriculture,"{""type"":""Point"",""coordinates"":[117.23627031602881,4.165489338355174]}"
1_2745,0.791976809501648,Agriculture,"{""type"":""Point"",""coordinates"":[111.49407579122659,-2.3835348130111336]}"
1_2768,0.9016926288604736,Agriculture,"{""type"":""Point"",""coordinates"":[111.75632406679706,-1.3775144464166904]}"
1_2782,0.8639763593673706,Agriculture,"{""type"":""Point"",""coordinates"":[110.3321590936153,-0.7329336919320797]}"
1_2802,0.6886321902275085,Agriculture,"{""type"":""Point"",""coordinates"":[117.79219892113397,1.0052622793874955]}"
1_2807,0.6781972050666809,Agriculture,"{""type"":""Point"",""coordinates"":[112.25071421788586,-2.197586022710436]}"
1_2808,0.785906970500946,Agriculture,"{""type"":""Point"",""coordinates"":[109.48434686290722,1.582041558642638]}"
1_2833,0.8937643766403198,Agriculture,"{""type"":""Point"",""coordinates"":[116.68677675067055,3.927872908961673]}"
1_2848,0.8414247632026672,Agriculture,"{""type"":""Point"",""coordinates"":[115.58734419834185,0.0714472652465279]}"
1_2851,0.695930540561676,Agriculture,"{""type"":""Point"",""coordinates"":[111.3450982036108,-2.1711218417573583]}"
1_2871,0.9188522696495056,Agriculture,"{""type"":""Point"",""coordinates"":[117.97059923241368,1.3732443670498269]}"
1_2886,0.6289356350898743,Agriculture,"{""type"":""Point"",""coordinates"":[109.43602520508503,-0.44671952574993157]}"
1_2891,0.9580605626106262,Agriculture,"{""type"":""Point"",""coordinates"":[114.1973806183998,-0.623640400118135]}"
1_2893,0.8285205960273743,Agriculture,"{""type"":""Point"",""coordinates"":[116.00692780593714,-0.20133139206527925]}"
1_2904,0.7717588543891907,Agriculture,"{""type"":""Point"",""coordinates"":[115.61693180700675,-0.00827775233064426]}"
1_2917,0.7369370460510254,Agriculture,"{""type"":""Point"",""coordinates"":[111.57280272488347,0.4769934836641935]}"
1_2930,0.6879157423973083,Agriculture,"{""type"":""Point"",""coordinates"":[111.55108386169283,-1.9099175970251354]}"
1_2935,0.9753406643867493,Agriculture,"{""type"":""Point"",""coordinates"":[113.4883829174738,-0.5126772371077045]}"
1_2938,0.8150196075439453,Agriculture,"{""type"":""Point"",""coordinates"":[112.90392560949846,-1.5479115652563682]}"
1_2949,0.8673705458641052,Agriculture,"{""type"":""Point"",""coordinates"":[110.83039238045767,-2.1293725479162364]}"
1_2953,0.9371289610862732,Agriculture,"{""type"":""Point"",""coordinates"":[118.72317962576108,1.2169444351538823]}"
1_2958,0.8645878434181213,Agriculture,"{""type"":""Point"",""coordinates"":[113.84820129190331,-1.3205990453071341]}"
1_2984,0.9177572131156921,Agriculture,"{""type"":""Point"",""coordinates"":[114.84439156748944,-1.9217642103706134]}"
1_2999,0.843151867389679,Agriculture,"{""type"":""Point"",""coordinates"":[113.19408787660124,-1.3194681452741268]}"
1_3003,0.8803953528404236,Agriculture,"{""type"":""Point"",""coordinates"":[113.93692003536124,-1.5441996718648165]}"
1_3014,0.7073608636856079,Agriculture,"{""type"":""Point"",""coordinates"":[112.15231175218157,-2.2091860723391106]}"
1_3023,0.7258726954460144,Agriculture,"{""type"":""Point"",""coordinates"":[114.04372258928164,-1.1237218503131292]}"
1_3035,0.6771407127380371,Agriculture,"{""type"":""Point"",""coordinates"":[110.09119404860921,-1.0287189430129087]}"
1_3047,0.8687955141067505,Agriculture,"{""type"":""Point"",""coordinates"":[114.66180606974255,-0.35071671050359676]}"
1_3052,0.7813441753387451,Agriculture,"{""type"":""Point"",""coordinates"":[111.55458166670175,-0.0478675605821507]}"
1_3054,0.8829362392425537,Agriculture,"{""type"":""Point"",""coordinates"":[114.02745611410693,-0.8787321365594172]}"
1_3056,0.9432008862495422,Agriculture,"{""type"":""Point"",""coordinates"":[117.378029486567,4.181987781776858]}"
1_3057,0.762214720249176,Agriculture,"{""type"":""Point"",""coordinates"":[110.61037041763456,-1.4124861737935637]}"
1_3061,0.8428575992584229,Agriculture,"{""type"":""Point"",""coordinates"":[117.50620423016582,2.883256843670697]}"
1_3109,0.8606135845184326,Agriculture,"{""type"":""Point"",""coordinates"":[112.8133801924118,0.5944246404179381]}"
1_3112,0.5900306701660156,Agriculture,"{""type"":""Point"",""coordinates"":[109.37823329963193,1.3349453634673327]}"
1_3114,0.8680621385574341,Agriculture,"{""type"":""Point"",""coordinates"":[114.39163079090487,-1.084223985171755]}"
1_3116,0.7620431184768677,Agriculture,"{""type"":""Point"",""coordinates"":[110.22346005184238,-0.9116273248252622]}"
1_3134,0.9273865222930908,Agriculture,"{""type"":""Point"",""coordinates"":[111.80192053578168,-2.6970725906096824]}"
1_3152,0.7292447686195374,Agriculture,"{""type"":""Point"",""coordinates"":[114.16344349642065,-1.052079231889844]}"
1_3159,0.386833518743515,Agriculture,"{""type"":""Point"",""coordinates"":[111.6135270328258,0.11413278955405255]}"
1_3214,0.8768442273139954,Agriculture,"{""type"":""Point"",""coordinates"":[116.63843797828478,3.462889365708932]}"
1_3225,0.8625214695930481,Agriculture,"{""type"":""Point"",""coordinates"":[115.17431792336666,-0.9396709996926932]}"
1_3237,0.8589538931846619,Agriculture,"{""type"":""Point"",""coordinates"":[112.98440382508379,-1.3550761972221317]}"
1_3269,0.7016982436180115,Agriculture,"{""type"":""Point"",""coordinates"":[116.17208433138855,-1.4532127507627115]}"
1_3271,0.926042377948761,Agriculture,"{""type"":""Point"",""coordinates"":[111.09168114917914,-1.2972454557561366]}"
1_3273,0.6386829614639282,Agriculture,"{""type"":""Point"",""coordinates"":[109.32861791381065,1.1477968282110447]}"
1_3278,0.8286979794502258,Agriculture,"{""type"":""Point"",""coordinates"":[112.16248271466358,-2.2662983075203833]}"
1_3280,0.6002056002616882,Agriculture,"{""type"":""Point"",""coordinates"":[109.46207982334826,-0.5246764314761675]}"
1_3294,0.8416377902030945,Agriculture,"{""type"":""Point"",""coordinates"":[109.41036128861506,1.617397877637823]}"
1_3296,0.6594756245613098,Agriculture,"{""type"":""Point"",""coordinates"":[110.17937896659771,-1.8382910758999778]}"
1_3324,0.8266138434410095,Agriculture,"{""type"":""Point"",""coordinates"":[116.04564525429305,-3.3465068069081463]}"
1_3327,0.6789864301681519,Agriculture,"{""type"":""Point"",""coordinates"":[111.58615629686852,-2.1766087903366302]}"
1_3330,0.6545321941375732,Agriculture,"{""type"":""Point"",""coordinates"":[109.21536621985132,0.26339677639122916]}"
1_3349,0.7196081280708313,Agriculture,"{""type"":""Point"",""coordinates"":[117.25283433217568,3.2779212742892825]}"
1_3353,0.8410379886627197,Agriculture,"{""type"":""Point"",""coordinates"":[111.46893457802622,-2.135322928372567]}"
1_3356,0.7147157192230225,Agriculture,"{""type"":""Point"",""coordinates"":[114.95389984535942,-3.636145730341042]}"
1_3384,0.8130326271057129,Agriculture,"{""type"":""Point"",""coordinates"":[115.64222456714162,-1.5970233071398146]}"
1_3394,0.4630073308944702,Agriculture,"{""type"":""Point"",""coordinates"":[112.96497565618124,-1.7438279618366572]}"
1_3402,0.933073878288269,Agriculture,"{""type"":""Point"",""coordinates"":[117.70069304766193,3.8306625645204426]}"
1_3405,0.8852335214614868,Agriculture,"{""type"":""Point"",""coordinates"":[116.88719328460216,3.69187574074139]}"
1_3406,0.7783386707305908,Agriculture,"{""type"":""Point"",""coordinates"":[113.70108298276602,-0.8042576518067708]}"
1_3417,0.8635876178741455,Agriculture,"{""type"":""Point"",""coordinates"":[112.55446991137546,-1.5754063511774]}"
1_3464,0.459745317697525,Agriculture,"{""type"":""Point"",""coordinates"":[110.1984737847497,-0.9268720348805414]}"
1_3482,0.8640012145042419,Agriculture,"{""type"":""Point"",""coordinates"":[114.39839969179546,-0.5307909827365658]}"
1_3486,0.774067223072052,Agriculture,"{""type"":""Point"",""coordinates"":[109.6255480167794,1.1638551822748786]}"
1_3494,0.4897550046443939,Agriculture,"{""type"":""Point"",""coordinates"":[113.86495073894079,-3.052757036525177]}"
1_3511,0.7901816368103027,Agriculture,"{""type"":""Point"",""coordinates"":[117.41375434844667,-0.5981749393429712]}"
1_3535,0.6449881196022034,Agriculture,"{""type"":""Point"",""coordinates"":[111.48090361545222,-2.1212795511323606]}"
1_3540,0.9282459020614624,Agriculture,"{""type"":""Point"",""coordinates"":[118.48564265236963,1.3594098390550469]}"
1_3547,0.7891767621040344,Agriculture,"{""type"":""Point"",""coordinates"":[112.87928858483937,-1.515462624958647]}"
1_3554,0.8604112267494202,Agriculture,"{""type"":""Point"",""coordinates"":[116.04855718810637,-0.4168474996000397]}"
1_3556,0.6964654326438904,Agriculture,"{""type"":""Point"",""coordinates"":[116.17086851664092,-1.4779837015661494]}"
1_3576,0.7425386309623718,Agriculture,"{""type"":""Point"",""coordinates"":[110.2842793449016,-0.6024593530969647]}"
1_3585,0.6346646547317505,Agriculture,"{""type"":""Point"",""coordinates"":[111.81470046858696,-2.9578113479050554]}"
1_3607,0.8661620020866394,Agriculture,"{""type"":""Point"",""coordinates"":[111.41409379417468,0.3129309516005467]}"
1_3611,0.941226065158844,Agriculture,"{""type"":""Point"",""coordinates"":[116.77317578232864,0.2778270454604937]}"
1_3616,0.8812930583953857,Agriculture,"{""type"":""Point"",""coordinates"":[112.93560529388112,-1.5177929075245733]}"
1_3623,0.9305519461631775,Agriculture,"{""type"":""Point"",""coordinates"":[111.19250746346397,-1.9482200770068365]}"
1_3637,0.8528735041618347,Agriculture,"{""type"":""Point"",""coordinates"":[112.01851892694654,0.07850888339714229]}"
1_3648,0.7167606353759766,Agriculture,"{""type"":""Point"",""coordinates"":[111.84875248116528,0.5204048213007882]}"
1_3670,0.7251300811767578,Agriculture,"{""type"":""Point"",""coordinates"":[118.01633812375448,2.2126883120028245]}"
1_3687,0.5281631946563721,Agriculture,"{""type"":""Point"",""coordinates"":[111.57923304736826,-2.395530419183499]}"
1_3695,0.9111084938049316,Agriculture,"{""type"":""Point"",""coordinates"":[115.92715296414791,-0.6547859646944701]}"
1_3699,0.9284046292304993,Agriculture,"{""type"":""Point"",""coordinates"":[115.32333233896779,-3.3616432763081487]}"
1_3700,0.936976969242096,Agriculture,"{""type"":""Point"",""coordinates"":[117.97096831470073,1.5676609916604107]}"
1_3725,0.8617928624153137,Agriculture,"{""type"":""Point"",""coordinates"":[111.88707296360712,0.6959080689189892]}"
1_3730,0.6832091212272644,Agriculture,"{""type"":""Point"",""coordinates"":[109.15032625577376,0.48920148926578155]}"
1_3732,0.7483354210853577,Agriculture,"{""type"":""Point"",""coordinates"":[109.60985419788011,-0.8537830652632699]}"
1_3750,0.686173141002655,Agriculture,"{""type"":""Point"",""coordinates"":[111.20947401673521,-0.21815853003045202]}"
1_3753,0.9233599305152893,Agriculture,"{""type"":""Point"",""coordinates"":[115.44426076752401,-0.5189545286163028]}"
1_3766,0.357327401638031,Agriculture,"{""type"":""Point"",""coordinates"":[109.16848691192467,0.26729209337256093]}"
1_3782,0.7014975547790527,Agriculture,"{""type"":""Point"",""coordinates"":[111.14144906137035,-2.1406330770434945]}"
1_3795,0.9300211668014526,Agriculture,"{""type"":""Point"",""coordinates"":[111.70015847511421,0.2974228276002492]}"
1_3797,0.6752596497535706,Agriculture,"{""type"":""Point"",""coordinates"":[116.85950544784227,0.14297026017877668]}"
1_3816,0.6785322427749634,Agriculture,"{""type"":""Point"",""coordinates"":[109.56614453019702,0.01997804596942315]}"
1_3836,0.8381748795509338,Agriculture,"{""type"":""Point"",""coordinates"":[113.85306061887769,-1.883529307437398]}"
1_3843,0.8717776536941528,Agriculture,"{""type"":""Point"",""coordinates"":[111.24155030382073,0.6751065934664094]}"
1_3854,0.8201656341552734,Agriculture,"{""type"":""Point"",""coordinates"":[114.97810702360903,-2.0315759955001966]}"
1_3863,0.8811916708946228,Agriculture,"{""type"":""Point"",""coordinates"":[115.51120355905805,-0.22537052860230636]}"
1_3879,0.8978297114372253,Agriculture,"{""type"":""Point"",""coordinates"":[117.1712187162074,4.278141974321936]}"
1_3891,0.8177622556686401,Agriculture,"{""type"":""Point"",""coordinates"":[115.44222012354065,-0.6397661450669685]}"
1_3897,0.9014339447021484,Agriculture,"{""type"":""Point"",""coordinates"":[109.55860021695754,0.15488848209976025]}"
1_3904,0.7105689644813538,Agriculture,"{""type"":""Point"",""coordinates"":[109.6203162887971,1.2376725715329482]}"
1_3923,0.8453077077865601,Agriculture,"{""type"":""Point"",""coordinates"":[111.68301078351388,-2.247633527719179]}"
1_3924,0.8818507790565491,Agriculture,"{""type"":""Point"",""coordinates"":[117.47293528031267,-0.5557796267038495]}"
1_3949,0.7971938252449036,Agriculture,"{""type"":""Point"",""coordinates"":[111.71086698116547,0.6379796364555798]}"
1_3960,0.886753261089325,Agriculture,"{""type"":""Point"",""coordinates"":[110.28547414882807,-1.077074185477868]}"
1_3962,0.7447547316551208,Agriculture,"{""type"":""Point"",""coordinates"":[111.1163114860258,-2.1263705217363107]}"
1_3964,0.9193131923675537,Agriculture,"{""type"":""Point"",""coordinates"":[113.96271680631732,-0.9086122815470169]}"
1_3966,0.6981089115142822,Agriculture,"{""type"":""Point"",""coordinates"":[110.95453810842945,0.8176054302455399]}"
1_3991,0.9445734620094299,Agriculture,"{""type"":""Point"",""coordinates"":[113.40798231034644,-0.9458443928398618]}"
1_4016,0.7709464430809021,Agriculture,"{""type"":""Point"",""coordinates"":[115.63150980800263,-0.6343175553023874]}"
1_4020,0.8684820532798767,Agriculture,"{""type"":""Point"",""coordinates"":[111.38369998935232,0.6428552439059294]}"
1_4046,0.8152749538421631,Agriculture,"{""type"":""Point"",""coordinates"":[117.63339954857292,2.6437306152278963]}"
1_4050,0.9589436054229736,Agriculture,"{""type"":""Point"",""coordinates"":[118.18189800805163,1.214832336779657]}"
1_4057,0.7580065131187439,Agriculture,"{""type"":""Point"",""coordinates"":[111.6668149309418,-2.27287254636536]}"
1_4088,0.6857019066810608,Agriculture,"{""type"":""Point"",""coordinates"":[111.41655843019613,-2.5414352844147623]}"
1_4103,0.8705481290817261,Agriculture,"{""type"":""Point"",""coordinates"":[115.85388418737412,-0.7955901395472909]}"
1_4107,0.8728269338607788,Agriculture,"{""type"":""Point"",""coordinates"":[112.71873945451304,-1.1222773095193663]}"
1_4119,0.7009881138801575,Agriculture,"{""type"":""Point"",""coordinates"":[111.19890011281414,-2.1984519970958925]}"
1_4121,0.845459520816803,Agriculture,"{""type"":""Point"",""coordinates"":[112.14086973368113,0.6082905518758642]}"
1_4123,0.4241015613079071,Agriculture,"{""type"":""Point"",""coordinates"":[109.90175641254844,0.1454715162830478]}"
1_4142,0.810461163520813,Agriculture,"{""type"":""Point"",""coordinates"":[109.44530340882608,1.7841421685003824]}"
1_4154,0.9160267114639282,Agriculture,"{""type"":""Point"",""coordinates"":[115.57576393528831,-0.8297114132788114]}"
1_4156,0.6304959058761597,Agriculture,"{""type"":""Point"",""coordinates"":[109.88271677966463,-0.03536168841127118]}"
1_4185,0.8974501490592957,Agriculture,"{""type"":""Point"",""coordinates"":[111.1632440096056,-1.9738115890544035]}"
1_4209,0.8895564079284668,Agriculture,"{""type"":""Point"",""coordinates"":[116.11140782465407,-2.219451281389642]}"
1_4215,0.862490177154541,Agriculture,"{""type"":""Point"",""coordinates"":[115.90365525242275,-2.846011654492374]}"
1_4239,0.8626879453659058,Agriculture,"{""type"":""Point"",""coordinates"":[111.8442484804451,-2.679096623288675]}"
1_4257,0.962716817855835,Agriculture,"{""type"":""Point"",""coordinates"":[111.61868413339111,-1.327724071330536]}"
1_4258,0.7160109281539917,Agriculture,"{""type"":""Point"",""coordinates"":[115.73526365480826,-0.7770393771642566]}"
1_4259,0.9156691431999207,Agriculture,"{""type"":""Point"",""coordinates"":[112.20933751785702,0.548104761623993]}"
1_4285,0.6184870600700378,Agriculture,"{""type"":""Point"",""coordinates"":[109.0898539665859,1.0437729056702376]}"
1_4287,0.616895854473114,Agriculture,"{""type"":""Point"",""coordinates"":[113.62026395413623,-1.5538217942291273]}"
1_4298,0.8634489178657532,Agriculture,"{""type"":""Point"",""coordinates"":[111.08136245198848,0.32047225080619307]}"
1_4300,0.8153327107429504,Agriculture,"{""type"":""Point"",""coordinates"":[109.34524965810725,1.7305774349731415]}"
1_4315,0.8499339818954468,Agriculture,"{""type"":""Point"",""coordinates"":[111.03497845734698,-1.6722806547879026]}"
1_4337,0.7043425440788269,Agriculture,"{""type"":""Point"",""coordinates"":[117.35710941321904,4.226277807493962]}"
1_4349,0.911976158618927,Agriculture,"{""type"":""Point"",""coordinates"":[115.13752592729242,-0.8898691312378899]}"
1_4356,0.829682469367981,Agriculture,"{""type"":""Point"",""coordinates"":[117.76473598449701,4.130413010376154]}"
1_4361,0.8661718368530273,Agriculture,"{""type"":""Point"",""coordinates"":[112.65029367111663,0.4855577363142344]}"
1_4385,0.8909369707107544,Agriculture,"{""type"":""Point"",""coordinates"":[110.01972596677703,0.724347018940627]}"
1_4394,0.7547244429588318,Agriculture,"{""type"":""Point"",""coordinates"":[112.76241247686788,-1.8212764082250499]}"
1_4401,0.8490975499153137,Agriculture,"{""type"":""Point"",""coordinates"":[111.28953123999108,-2.1651783758037113]}"
1_4420,0.8798238635063171,Agriculture,"{""type"":""Point"",""coordinates"":[115.21008511153876,-0.9073758067372517]}"
1_4425,0.8691092133522034,Agriculture,"{""type"":""Point"",""coordinates"":[116.6225929275196,3.4875034620735463]}"
1_4444,0.7118070721626282,Agriculture,"{""type"":""Point"",""coordinates"":[109.54690849340209,1.3386723568604961]}"
1_4446,0.7264994382858276,Agriculture,"{""type"":""Point"",""coordinates"":[112.73005467607697,-1.5329127497710326]}"
1_4458,0.8519547581672668,Agriculture,"{""type"":""Point"",""coordinates"":[110.88287373555812,0.9591348426434154]}"
1_4459,0.7978891730308533,Agriculture,"{""type"":""Point"",""coordinates"":[111.3405117764114,-0.059539708857639165]}"
1_4463,0.933483362197876,Agriculture,"{""type"":""Point"",""coordinates"":[116.02426190016816,-0.9358361034616182]}"
1_4472,0.7186066508293152,Agriculture,"{""type"":""Point"",""coordinates"":[115.6077544072592,-3.201040499562154]}"
1_4500,0.8256866931915283,Agriculture,"{""type"":""Point"",""coordinates"":[111.12064710937713,-2.1025338667213225]}"
1_4504,0.7757275700569153,Agriculture,"{""type"":""Point"",""coordinates"":[110.36372759452284,-0.9969143837085721]}"
1_4507,0.8409823179244995,Agriculture,"{""type"":""Point"",""coordinates"":[111.86285468361741,-1.953179945273581]}"
1_4509,0.9442881345748901,Agriculture,"{""type"":""Point"",""coordinates"":[112.3925547636667,1.131100154313504]}"
1_4511,0.7662101984024048,Agriculture,"{""type"":""Point"",""coordinates"":[115.52391540539291,-0.47627843955761756]}"
1_4512,0.8444855809211731,Agriculture,"{""type"":""Point"",""coordinates"":[115.2493342089871,0.41599200781386136]}"
1_4514,0.8381534814834595,Agriculture,"{""type"":""Point"",""coordinates"":[115.71129968297359,-0.08056422426936989]}"
1_4519,0.8498753905296326,Agriculture,"{""type"":""Point"",""coordinates"":[109.90384840307182,-0.015499749314434746]}"
1_4524,0.45868414640426636,Agriculture,"{""type"":""Point"",""coordinates"":[113.0025742631878,-1.7426376972930477]}"
1_4529,0.3673664331436157,Agriculture,"{""type"":""Point"",""coordinates"":[109.28585964685828,-0.4713989407777067]}"
1_4545,0.9302896857261658,Agriculture,"{""type"":""Point"",""coordinates"":[113.41757719119414,-2.0399888864614493]}"
1_4550,0.8585450053215027,Agriculture,"{""type"":""Point"",""coordinates"":[109.98410532047906,-0.10916984187243066]}"
1_4556,0.7984066605567932,Agriculture,"{""type"":""Point"",""coordinates"":[114.90062772790866,-1.574987239741991]}"
1_4569,0.8419086337089539,Agriculture,"{""type"":""Point"",""coordinates"":[117.49108590092462,2.608192729491951]}"
1_4575,0.8150867819786072,Agriculture,"{""type"":""Point"",""coordinates"":[117.64140344701912,2.643123084313215]}"
1_4589,0.6389182806015015,Agriculture,"{""type"":""Point"",""coordinates"":[109.3806502875362,-0.31215489387951345]}"
1_4606,0.8474939465522766,Agriculture,"{""type"":""Point"",""coordinates"":[111.47628640070768,0.7220366551847917]}"
1_4620,0.840179443359375,Agriculture,"{""type"":""Point"",""coordinates"":[113.86988939225877,-1.8819094148853208]}"
1_4626,0.9296239614486694,Agriculture,"{""type"":""Point"",""coordinates"":[113.31953645147371,-1.8526681686823574]}"
1_4666,0.8357762098312378,Agriculture,"{""type"":""Point"",""coordinates"":[115.85191030200637,-0.7977433376613408]}"
1_4669,0.9163699150085449,Agriculture,"{""type"":""Point"",""coordinates"":[111.90109370339543,-1.8680668495397907]}"
1_4671,0.7641268968582153,Agriculture,"{""type"":""Point"",""coordinates"":[111.8919720497136,-2.037565244741376]}"
1_4690,0.787796676158905,Agriculture,"{""type"":""Point"",""coordinates"":[117.73660892293715,2.287234795359907]}"
1_4693,0.9523483514785767,Agriculture,"{""type"":""Point"",""coordinates"":[112.87896609512433,-1.388984230284515]}"
1_4708,0.3660631477832794,Agriculture,"{""type"":""Point"",""coordinates"":[110.16423564457605,-1.4254582863733656]}"
1_4729,0.3974279761314392,Agriculture,"{""type"":""Point"",""coordinates"":[109.69078874096165,1.477689801913366]}"
1_4738,0.8311978578567505,Agriculture,"{""type"":""Point"",""coordinates"":[117.52018748608288,2.558497709113632]}"
1_4756,0.6673485636711121,Agriculture,"{""type"":""Point"",""coordinates"":[112.00566473263063,-2.0683723029527386]}"
1_4764,0.8658305406570435,Agriculture,"{""type"":""Point"",""coordinates"":[116.34638253098667,-2.19342549379204]}"
1_4771,0.6863065361976624,Agriculture,"{""type"":""Point"",""coordinates"":[111.32761787240378,-2.1957184033442707]}"
1_4821,0.8300111293792725,Agriculture,"{""type"":""Point"",""coordinates"":[111.3055905261054,0.7796736161030803]}"
1_4824,0.6793704628944397,Agriculture,"{""type"":""Point"",""coordinates"":[117.53522089034986,2.6547159538293514]}"
1_4844,0.6318243741989136,Agriculture,"{""type"":""Point"",""coordinates"":[116.0461157840317,-1.8396483119878422]}"
1_4849,0.4436388909816742,Agriculture,"{""type"":""Point"",""coordinates"":[110.21917514368842,-0.8543391277122329]}"
1_4857,0.7311795949935913,Agriculture,"{""type"":""Point"",""coordinates"":[110.21178534699266,0.9557129734511198]}"
1_4860,0.6809965372085571,Agriculture,"{""type"":""Point"",""coordinates"":[109.11191531145835,0.585816487478373]}"
1_4875,0.6800069808959961,Agriculture,"{""type"":""Point"",""coordinates"":[111.38432179487751,-2.465691217984701]}"
1_4894,0.8545229434967041,Agriculture,"{""type"":""Point"",""coordinates"":[109.79094957645489,0.12140047299007624]}"
1_4902,0.5701891183853149,Agriculture,"{""type"":""Point"",""coordinates"":[117.93763170182258,0.8574967153003206]}"
1_4903,0.8718938827514648,Agriculture,"{""type"":""Point"",""coordinates"":[115.76699768834631,-0.922533014206252]}"
1_4907,0.8620242476463318,Agriculture,"{""type"":""Point"",""coordinates"":[110.59073395665237,-1.9296303064020435]}"
1_4915,0.5794524550437927,Agriculture,"{""type"":""Point"",""coordinates"":[109.67928370338828,-0.36122125940326855]}"
1_4947,0.5081542730331421,Agriculture,"{""type"":""Point"",""coordinates"":[111.51955203664691,-2.377954869201116]}"
1_4971,0.7061055898666382,Agriculture,"{""type"":""Point"",""coordinates"":[117.9820371420986,1.5957574010390632]}"
1_4975,0.5719588994979858,Agriculture,"{""type"":""Point"",""coordinates"":[109.48628818066494,-0.3095424499065175]}"
1_4980,0.39883989095687866,Agriculture,"{""type"":""Point"",""coordinates"":[109.64024737427283,1.5339666444946678]}"
1_4984,0.913003146648407,Agriculture,"{""type"":""Point"",""coordinates"":[110.30206644345563,-1.5455076476711207]}"
1_4988,0.6849497556686401,Agriculture,"{""type"":""Point"",""coordinates"":[109.48229885579154,1.6211811235302804]}"
1_4997,0.8523808121681213,Agriculture,"{""type"":""Point"",""coordinates"":[110.9309676709909,-1.99253780092125]}"
1_4998,0.8680905103683472,Agriculture,"{""type"":""Point"",""coordinates"":[111.66215258581713,-1.9083681857285706]}"
2_2,0.9320763945579529,Logging,"{""type"":""Point"",""coordinates"":[118.56215812681964,1.0200757646673406]}"
2_3,0.960222601890564,Logging,"{""type"":""Point"",""coordinates"":[115.55057890990673,-3.168002614845085]}"
2_4,0.9609200954437256,Logging,"{""type"":""Point"",""coordinates"":[110.5174160919363,-0.3409183923471842]}"
2_12,0.9092437028884888,Logging,"{""type"":""Point"",""coordinates"":[114.79280328758341,-1.1965560707234921]}"
2_16,0.9478545188903809,Logging,"{""type"":""Point"",""coordinates"":[116.48407171288626,1.3285976038900924]}"
2_33,0.846373975276947,Logging,"{""type"":""Point"",""coordinates"":[117.58646968626933,3.3773455536854557]}"
2_36,0.9362339377403259,Logging,"{""type"":""Point"",""coordinates"":[116.18799557270074,3.6706142342803734]}"
2_48,0.9773233532905579,Logging,"{""type"":""Point"",""coordinates"":[114.81617228925299,0.3707467351719415]}"
2_52,0.9491339325904846,Logging,"{""type"":""Point"",""coordinates"":[117.12481818332235,3.02141134275063]}"
2_56,0.9225794076919556,Logging,"{""type"":""Point"",""coordinates"":[111.05373620711124,-1.8735075604012523]}"
2_59,0.9743469953536987,Logging,"{""type"":""Point"",""coordinates"":[113.19354590922644,-2.288354697354738]}"
2_61,0.8684664368629456,Logging,"{""type"":""Point"",""coordinates"":[111.86963806364477,-0.9420850048104353]}"
2_77,0.8465783596038818,Logging,"{""type"":""Point"",""coordinates"":[117.77155274341916,1.8827864449331513]}"
2_79,0.9950950741767883,Logging,"{""type"":""Point"",""coordinates"":[115.25786969979237,0.9936975772223167]}"
2_82,0.904715359210968,Logging,"{""type"":""Point"",""coordinates"":[118.0554012919109,1.5066282262427786]}"
2_83,0.9735854268074036,Logging,"{""type"":""Point"",""coordinates"":[116.34343545920035,-0.9929554596050172]}"
2_90,0.8624782562255859,Logging,"{""type"":""Point"",""coordinates"":[113.13095476189127,-1.1041108995009357]}"
2_93,0.9357717037200928,Logging,"{""type"":""Point"",""coordinates"":[116.68676805631532,3.7852851250446164]}"
2_102,0.9746134877204895,Logging,"{""type"":""Point"",""coordinates"":[118.62811086122724,0.9558138042762632]}"
2_108,0.8548076748847961,Logging,"{""type"":""Point"",""coordinates"":[117.3992646265644,2.4548617135467166]}"
2_122,0.9411811828613281,Logging,"{""type"":""Point"",""coordinates"":[116.8581041198809,2.9664326229303466]}"
2_148,0.9571264386177063,Logging,"{""type"":""Point"",""coordinates"":[113.84325641457512,-0.6903858368647192]}"
2_154,0.9263350963592529,Logging,"{""type"":""Point"",""coordinates"":[112.20714281653423,-1.0727081934534042]}"
2_167,0.9694745540618896,Logging,"{""type"":""Point"",""coordinates"":[116.3774454516559,-0.9995383793339966]}"
2_168,0.9545268416404724,Logging,"{""type"":""Point"",""coordinates"":[118.43647338744238,1.088854402774438]}"
