system:index,BII2020,driver,.geo
1_1_1_1_2_2302,0.893660306930542,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.58886680265671,-0.9684031581871921]}"
1_1_1_1_2_2321,0.8021117448806763,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.04462153491035,-2.666086360291532]}"
1_1_1_1_2_2329,0.6336910128593445,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.4439032609702,2.1080664245813954]}"
1_1_1_1_2_2337,0.8574597835540771,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.21308860768066,0.9854353566691212]}"
1_1_1_1_2_2342,0.9279203414916992,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.37890289115548,-0.7691118501477686]}"
1_1_1_1_2_2344,0.596774160861969,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.64239452617669,-2.191668168725065]}"
1_1_1_1_2_2352,0.8160277605056763,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.95602255268759,-2.6476238313867895]}"
1_1_1_1_2_2354,0.7130141258239746,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.25983245964571,4.303399514697365]}"
1_1_1_1_2_2356,0.9137363433837891,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.29685145203614,-2.555415798300928]}"
1_1_1_1_2_2357,0.785443127155304,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.993506812872,-2.6470992794250194]}"
1_1_1_1_2_2367,0.9652568101882935,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.51539004571096,0.7638639904772415]}"
1_1_1_1_2_2375,0.9617185592651367,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.92585268932737,-0.4247128775755012]}"
1_1_1_1_2_2386,0.8544891476631165,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.67887633592453,2.646964651495945]}"
1_1_1_1_2_2395,0.620736837387085,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.68635930897159,-2.6452580180572687]}"
1_1_1_1_2_2402,0.786338746547699,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.28412076955689,-0.3017327365450996]}"
1_1_1_1_2_2405,0.8567008972167969,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.60710350871662,2.2757615674470175]}"
1_1_1_1_2_2423,0.7729973196983337,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.8529757841064,1.4153478921150886]}"
1_1_1_1_2_2426,0.7684250473976135,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.26824823649429,-0.21169020432673621]}"
1_1_1_1_2_2429,0.960089921951294,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.87701160778511,-0.43281070892255735]}"
1_1_1_1_2_2430,0.5421512126922607,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.192202925357,1.1447030318679354]}"
1_1_1_1_2_2438,0.6461137533187866,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.29767572261167,0.9906438887343101]}"
1_1_1_1_2_2473,0.694994330406189,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.3919224780707,-0.3370298916686459]}"
1_1_1_1_2_2483,0.7099171280860901,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.14915532367309,-1.8456210136126088]}"
1_1_1_1_2_2496,0.849136233329773,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.76879901096844,-0.7130368544451632]}"
1_1_1_1_2_2517,0.7144685387611389,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.09509958266267,0.7339425923930816]}"
1_1_1_1_2_2525,0.6331952810287476,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.95268325319228,-1.8892245061338546]}"
1_1_1_1_2_2547,0.910660982131958,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.3099624057522,3.5170656727202494]}"
1_1_1_1_2_2563,0.6567169427871704,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.81073486675773,0.010229423964895356]}"
1_1_1_1_2_2584,0.6975741386413574,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.76862638083757,-0.11654257506483327]}"
1_1_1_1_2_2592,0.8684142231941223,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.12355916093189,3.2555098325919904]}"
1_1_1_1_2_2596,0.6727022528648376,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.93290740286892,-1.5853090433283406]}"
1_1_1_1_2_2605,0.9503830671310425,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[118.43487498636445,1.105014751706752]}"
1_1_1_1_2_2609,0.8405554890632629,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.67689149198691,0.9816999103678101]}"
1_1_1_1_2_2620,0.8925043344497681,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.34301449239823,-0.10122322446038243]}"
1_1_1_1_2_2624,0.8419561386108398,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.42549774722352,0.4459938381518889]}"
1_1_1_1_2_2628,0.8773992657661438,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.21575328977475,2.2098657248592044]}"
1_1_1_1_2_2639,0.8011723160743713,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.14227823532443,-2.1031184678037413]}"
1_1_1_1_2_2640,0.6791106462478638,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.60691790741224,-1.9395752161143165]}"
1_1_1_1_2_2666,0.8573991060256958,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.4462268383161,-1.7886119293060767]}"
1_1_1_1_2_2670,0.9742634296417236,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.1361718958526,0.04394655765760686]}"
1_1_1_1_2_2672,0.7501998543739319,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.2174732282711,-2.1817061402884934]}"
1_1_1_1_2_2682,0.839509129524231,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.443269977614,-1.8738210120664671]}"
1_1_1_1_2_2683,0.8651063442230225,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.7579212264549,-1.5933233674897447]}"
1_1_1_1_2_2694,0.8397432565689087,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.30381703662533,-2.5100917224333923]}"
1_1_1_1_2_2698,0.8602333664894104,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.37067245720044,-1.0790097409046662]}"
1_1_1_1_2_2701,0.868760883808136,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.71713380033704,-0.93174999492598]}"
1_1_1_1_2_2708,0.857209324836731,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.84341398501691,2.354985621982245]}"
1_1_1_1_2_2722,0.5530949831008911,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.5912447658208,-2.636319996447072]}"
1_1_1_1_2_2735,0.7193136811256409,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.86399903915533,0.516974597765839]}"
1_1_1_1_2_2737,0.7154240608215332,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.23627031602881,4.165489338355174]}"
1_1_1_1_2_2745,0.791976809501648,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.49407579122659,-2.3835348130111336]}"
1_1_1_1_2_2768,0.9016926288604736,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.75632406679706,-1.3775144464166904]}"
1_1_1_1_2_2782,0.8639763593673706,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.3321590936153,-0.7329336919320797]}"
1_1_1_1_2_2802,0.6886321902275085,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.79219892113397,1.0052622793874955]}"
1_1_1_1_2_2807,0.6781972050666809,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.25071421788586,-2.197586022710436]}"
1_1_1_1_2_2808,0.785906970500946,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.48434686290722,1.582041558642638]}"
1_1_1_1_2_2833,0.8937643766403198,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.68677675067055,3.927872908961673]}"
1_1_1_1_2_2848,0.8414247632026672,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.58734419834185,0.0714472652465279]}"
1_1_1_1_2_2851,0.695930540561676,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.3450982036108,-2.1711218417573583]}"
1_1_1_1_2_2871,0.9188522696495056,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.97059923241368,1.3732443670498269]}"
1_1_1_1_2_2886,0.6289356350898743,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.43602520508503,-0.44671952574993157]}"
1_1_1_1_2_2891,0.9580605626106262,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.1973806183998,-0.623640400118135]}"
1_1_1_1_2_2893,0.8285205960273743,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.00692780593714,-0.20133139206527925]}"
1_1_1_1_2_2904,0.7717588543891907,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.61693180700675,-0.00827775233064426]}"
1_1_1_1_2_2917,0.7369370460510254,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.57280272488347,0.4769934836641935]}"
1_1_1_1_2_2930,0.6879157423973083,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.55108386169283,-1.9099175970251354]}"
1_1_1_1_2_2935,0.9753406643867493,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.4883829174738,-0.5126772371077045]}"
1_1_1_1_2_2938,0.8150196075439453,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.90392560949846,-1.5479115652563682]}"
1_1_1_1_2_2949,0.8673705458641052,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.83039238045767,-2.1293725479162364]}"
1_1_1_1_2_2953,0.9371289610862732,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[118.72317962576108,1.2169444351538823]}"
1_1_1_1_2_2958,0.8645878434181213,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.84820129190331,-1.3205990453071341]}"
1_1_1_1_2_2984,0.9177572131156921,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.84439156748944,-1.9217642103706134]}"
1_1_1_1_2_2999,0.843151867389679,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.19408787660124,-1.3194681452741268]}"
1_1_1_1_2_3003,0.8803953528404236,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.93692003536124,-1.5441996718648165]}"
1_1_1_1_2_3014,0.7073608636856079,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.15231175218157,-2.2091860723391106]}"
1_1_1_1_2_3023,0.7258726954460144,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.04372258928164,-1.1237218503131292]}"
1_1_1_1_2_3035,0.6771407127380371,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.09119404860921,-1.0287189430129087]}"
1_1_1_1_2_3047,0.8687955141067505,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.66180606974255,-0.35071671050359676]}"
1_1_1_1_2_3052,0.7813441753387451,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.55458166670175,-0.0478675605821507]}"
1_1_1_1_2_3054,0.8829362392425537,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.02745611410693,-0.8787321365594172]}"
1_1_1_1_2_3056,0.9432008862495422,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.378029486567,4.181987781776858]}"
1_1_1_1_2_3057,0.762214720249176,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.61037041763456,-1.4124861737935637]}"
1_1_1_1_2_3061,0.8428575992584229,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.50620423016582,2.883256843670697]}"
1_1_1_1_2_3109,0.8606135845184326,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.8133801924118,0.5944246404179381]}"
1_1_1_1_2_3112,0.5900306701660156,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.37823329963193,1.3349453634673327]}"
1_1_1_1_2_3114,0.8680621385574341,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.39163079090487,-1.084223985171755]}"
1_1_1_1_2_3116,0.7620431184768677,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.22346005184238,-0.9116273248252622]}"
1_1_1_1_2_3134,0.9273865222930908,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.80192053578168,-2.6970725906096824]}"
1_1_1_1_2_3152,0.7292447686195374,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.16344349642065,-1.052079231889844]}"
1_1_1_1_2_3159,0.386833518743515,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.6135270328258,0.11413278955405255]}"
1_1_1_1_2_3214,0.8768442273139954,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.63843797828478,3.462889365708932]}"
1_1_1_1_2_3225,0.8625214695930481,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.17431792336666,-0.9396709996926932]}"
1_1_1_1_2_3237,0.8589538931846619,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.98440382508379,-1.3550761972221317]}"
1_1_1_1_2_3269,0.7016982436180115,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.17208433138855,-1.4532127507627115]}"
1_1_1_1_2_3271,0.926042377948761,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.09168114917914,-1.2972454557561366]}"
1_1_1_1_2_3273,0.6386829614639282,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.32861791381065,1.1477968282110447]}"
1_1_1_1_2_3278,0.8286979794502258,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.16248271466358,-2.2662983075203833]}"
1_1_1_1_2_3280,0.6002056002616882,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.46207982334826,-0.5246764314761675]}"
1_1_1_1_2_3294,0.8416377902030945,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.41036128861506,1.617397877637823]}"
1_1_1_1_2_3296,0.6594756245613098,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.17937896659771,-1.8382910758999778]}"
1_1_1_1_2_3324,0.8266138434410095,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.04564525429305,-3.3465068069081463]}"
1_1_1_1_2_3327,0.6789864301681519,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.58615629686852,-2.1766087903366302]}"
1_1_1_1_2_3330,0.6545321941375732,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.21536621985132,0.26339677639122916]}"
1_1_1_1_2_3349,0.7196081280708313,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.25283433217568,3.2779212742892825]}"
1_1_1_1_2_3353,0.8410379886627197,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.46893457802622,-2.135322928372567]}"
1_1_1_1_2_3356,0.7147157192230225,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.95389984535942,-3.636145730341042]}"
1_1_1_1_2_3384,0.8130326271057129,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.64222456714162,-1.5970233071398146]}"
1_1_1_1_2_3394,0.4630073308944702,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.96497565618124,-1.7438279618366572]}"
1_1_1_1_2_3402,0.933073878288269,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.70069304766193,3.8306625645204426]}"
1_1_1_1_2_3405,0.8852335214614868,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.88719328460216,3.69187574074139]}"
1_1_1_1_2_3406,0.7783386707305908,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.70108298276602,-0.8042576518067708]}"
1_1_1_1_2_3417,0.8635876178741455,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.55446991137546,-1.5754063511774]}"
1_1_1_1_2_3464,0.459745317697525,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.1984737847497,-0.9268720348805414]}"
1_1_1_1_2_3482,0.8640012145042419,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.39839969179546,-0.5307909827365658]}"
1_1_1_1_2_3486,0.774067223072052,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.6255480167794,1.1638551822748786]}"
1_1_1_1_2_3494,0.4897550046443939,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.86495073894079,-3.052757036525177]}"
1_1_1_1_2_3511,0.7901816368103027,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.41375434844667,-0.5981749393429712]}"
1_1_1_1_2_3535,0.6449881196022034,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.48090361545222,-2.1212795511323606]}"
1_1_1_1_2_3540,0.9282459020614624,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[118.48564265236963,1.3594098390550469]}"
1_1_1_1_2_3547,0.7891767621040344,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.87928858483937,-1.515462624958647]}"
1_1_1_1_2_3554,0.8604112267494202,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.04855718810637,-0.4168474996000397]}"
1_1_1_1_2_3556,0.6964654326438904,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.17086851664092,-1.4779837015661494]}"
1_1_1_1_2_3576,0.7425386309623718,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.2842793449016,-0.6024593530969647]}"
1_1_1_1_2_3585,0.6346646547317505,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.81470046858696,-2.9578113479050554]}"
1_1_1_1_2_3607,0.8661620020866394,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.41409379417468,0.3129309516005467]}"
1_1_1_1_2_3611,0.941226065158844,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.77317578232864,0.2778270454604937]}"
1_1_1_1_2_3616,0.8812930583953857,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.93560529388112,-1.5177929075245733]}"
1_1_1_1_2_3623,0.9305519461631775,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.19250746346397,-1.9482200770068365]}"
1_1_1_1_2_3637,0.8528735041618347,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.01851892694654,0.07850888339714229]}"
1_1_1_1_2_3648,0.7167606353759766,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.84875248116528,0.5204048213007882]}"
1_1_1_1_2_3670,0.7251300811767578,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[118.01633812375448,2.2126883120028245]}"
1_1_1_1_2_3687,0.5281631946563721,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.57923304736826,-2.395530419183499]}"
1_1_1_1_2_3695,0.9111084938049316,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.92715296414791,-0.6547859646944701]}"
1_1_1_1_2_3699,0.9284046292304993,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.32333233896779,-3.3616432763081487]}"
1_1_1_1_2_3700,0.936976969242096,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.97096831470073,1.5676609916604107]}"
1_1_1_1_2_3725,0.8617928624153137,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.88707296360712,0.6959080689189892]}"
1_1_1_1_2_3730,0.6832091212272644,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.15032625577376,0.48920148926578155]}"
1_1_1_1_2_3732,0.7483354210853577,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.60985419788011,-0.8537830652632699]}"
1_1_1_1_2_3750,0.686173141002655,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.20947401673521,-0.21815853003045202]}"
1_1_1_1_2_3753,0.9233599305152893,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.44426076752401,-0.5189545286163028]}"
1_1_1_1_2_3766,0.357327401638031,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.16848691192467,0.26729209337256093]}"
1_1_1_1_2_3782,0.7014975547790527,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.14144906137035,-2.1406330770434945]}"
1_1_1_1_2_3795,0.9300211668014526,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.70015847511421,0.2974228276002492]}"
1_1_1_1_2_3797,0.6752596497535706,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.85950544784227,0.14297026017877668]}"
1_1_1_1_2_3816,0.6785322427749634,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.56614453019702,0.01997804596942315]}"
1_1_1_1_2_3836,0.8381748795509338,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.85306061887769,-1.883529307437398]}"
1_1_1_1_2_3843,0.8717776536941528,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.24155030382073,0.6751065934664094]}"
1_1_1_1_2_3854,0.8201656341552734,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.97810702360903,-2.0315759955001966]}"
1_1_1_1_2_3863,0.8811916708946228,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.51120355905805,-0.22537052860230636]}"
1_1_1_1_2_3879,0.8978297114372253,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.1712187162074,4.278141974321936]}"
1_1_1_1_2_3891,0.8177622556686401,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.44222012354065,-0.6397661450669685]}"
1_1_1_1_2_3897,0.9014339447021484,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.55860021695754,0.15488848209976025]}"
1_1_1_1_2_3904,0.7105689644813538,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.6203162887971,1.2376725715329482]}"
1_1_1_1_2_3923,0.8453077077865601,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.68301078351388,-2.247633527719179]}"
1_1_1_1_2_3924,0.8818507790565491,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.47293528031267,-0.5557796267038495]}"
1_1_1_1_2_3949,0.7971938252449036,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.71086698116547,0.6379796364555798]}"
1_1_1_1_2_3960,0.886753261089325,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.28547414882807,-1.077074185477868]}"
1_1_1_1_2_3962,0.7447547316551208,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.1163114860258,-2.1263705217363107]}"
1_1_1_1_2_3964,0.9193131923675537,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.96271680631732,-0.9086122815470169]}"
1_1_1_1_2_3966,0.6981089115142822,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.95453810842945,0.8176054302455399]}"
1_1_1_1_2_3991,0.9445734620094299,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.40798231034644,-0.9458443928398618]}"
1_1_1_1_2_4016,0.7709464430809021,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.63150980800263,-0.6343175553023874]}"
1_1_1_1_2_4020,0.8684820532798767,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.38369998935232,0.6428552439059294]}"
1_1_1_1_2_4046,0.8152749538421631,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.63339954857292,2.6437306152278963]}"
1_1_1_1_2_4050,0.9589436054229736,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[118.18189800805163,1.214832336779657]}"
1_1_1_1_2_4057,0.7580065131187439,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.6668149309418,-2.27287254636536]}"
1_1_1_1_2_4088,0.6857019066810608,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.41655843019613,-2.5414352844147623]}"
1_1_1_1_2_4103,0.8705481290817261,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.85388418737412,-0.7955901395472909]}"
1_1_1_1_2_4107,0.8728269338607788,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.71873945451304,-1.1222773095193663]}"
1_1_1_1_2_4119,0.7009881138801575,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.19890011281414,-2.1984519970958925]}"
1_1_1_1_2_4121,0.845459520816803,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.14086973368113,0.6082905518758642]}"
1_1_1_1_2_4123,0.4241015613079071,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.90175641254844,0.1454715162830478]}"
1_1_1_1_2_4142,0.810461163520813,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.44530340882608,1.7841421685003824]}"
1_1_1_1_2_4154,0.9160267114639282,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.57576393528831,-0.8297114132788114]}"
1_1_1_1_2_4156,0.6304959058761597,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.88271677966463,-0.03536168841127118]}"
1_1_1_1_2_4185,0.8974501490592957,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.1632440096056,-1.9738115890544035]}"
1_1_1_1_2_4209,0.8895564079284668,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.11140782465407,-2.219451281389642]}"
1_1_1_1_2_4215,0.862490177154541,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.90365525242275,-2.846011654492374]}"
1_1_1_1_2_4239,0.8626879453659058,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.8442484804451,-2.679096623288675]}"
1_1_1_1_2_4257,0.962716817855835,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.61868413339111,-1.327724071330536]}"
1_1_1_1_2_4258,0.7160109281539917,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.73526365480826,-0.7770393771642566]}"
1_1_1_1_2_4259,0.9156691431999207,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.20933751785702,0.548104761623993]}"
1_1_1_1_2_4285,0.6184870600700378,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.0898539665859,1.0437729056702376]}"
1_1_1_1_2_4287,0.616895854473114,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.62026395413623,-1.5538217942291273]}"
1_1_1_1_2_4298,0.8634489178657532,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.08136245198848,0.32047225080619307]}"
1_1_1_1_2_4300,0.8153327107429504,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.34524965810725,1.7305774349731415]}"
1_1_1_1_2_4315,0.8499339818954468,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.03497845734698,-1.6722806547879026]}"
1_1_1_1_2_4337,0.7043425440788269,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.35710941321904,4.226277807493962]}"
1_1_1_1_2_4349,0.911976158618927,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.13752592729242,-0.8898691312378899]}"
1_1_1_1_2_4356,0.829682469367981,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.76473598449701,4.130413010376154]}"
1_1_1_1_2_4361,0.8661718368530273,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.65029367111663,0.4855577363142344]}"
1_1_1_1_2_4385,0.8909369707107544,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.01972596677703,0.724347018940627]}"
1_1_1_1_2_4394,0.7547244429588318,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.76241247686788,-1.8212764082250499]}"
1_1_1_1_2_4401,0.8490975499153137,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.28953123999108,-2.1651783758037113]}"
1_1_1_1_2_4420,0.8798238635063171,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.21008511153876,-0.9073758067372517]}"
1_1_1_1_2_4425,0.8691092133522034,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.6225929275196,3.4875034620735463]}"
