system:index,BII2020,.geo
646,0.8118072152137756,"{""type"":""Point"",""coordinates"":[118.13146960051856,1.1874292101951092]}"
652,0.8880220651626587,"{""type"":""Point"",""coordinates"":[113.08540907153369,-0.7448724208601654]}"
658,0.8517547249794006,"{""type"":""Point"",""coordinates"":[109.88672595706183,-1.0754154822579454]}"
675,0.3787976801395416,"{""type"":""Point"",""coordinates"":[109.69584381412362,1.3479006204338886]}"
679,0.8536474704742432,"{""type"":""Point"",""coordinates"":[113.46221024873438,-2.4674901384512737]}"
685,0.5893614888191223,"{""type"":""Point"",""coordinates"":[111.50001605095827,0.15059849992996377]}"
691,0.681894838809967,"{""type"":""Point"",""coordinates"":[116.17689687533951,-2.2718820754155167]}"
695,0.9246310591697693,"{""type"":""Point"",""coordinates"":[116.25586966662765,3.253951546918845]}"
697,0.7596318125724792,"{""type"":""Point"",""coordinates"":[113.89100606665914,-1.6763044193861678]}"
699,0.8550178408622742,"{""type"":""Point"",""coordinates"":[113.01434646794198,-1.2518404594993617]}"
705,0.9512593746185303,"{""type"":""Point"",""coordinates"":[115.8701379631295,-1.035102325980774]}"
707,0.8097187876701355,"{""type"":""Point"",""coordinates"":[116.6072329586708,3.5025615545120967]}"
711,0.9192171096801758,"{""type"":""Point"",""coordinates"":[113.43190112160163,-0.8759873129013526]}"
724,0.8492165207862854,"{""type"":""Point"",""coordinates"":[116.73802706119864,3.7864818818723562]}"
732,0.4792991876602173,"{""type"":""Point"",""coordinates"":[114.8857780865363,-1.2293378173226475]}"
740,0.6771670579910278,"{""type"":""Point"",""coordinates"":[115.62079824595111,-0.3660256236668907]}"
742,0.8476803302764893,"{""type"":""Point"",""coordinates"":[114.11180152207868,-2.6792376537221756]}"
745,0.8656512498855591,"{""type"":""Point"",""coordinates"":[109.88938890273594,0.7634908290677194]}"
755,0.8703081607818604,"{""type"":""Point"",""coordinates"":[115.37248260243679,0.42307159061134353]}"
776,0.9647587537765503,"{""type"":""Point"",""coordinates"":[112.312678741641,-1.563391601231982]}"
786,0.8569816946983337,"{""type"":""Point"",""coordinates"":[112.2340292345839,-1.1702208118104014]}"
792,0.8839810490608215,"{""type"":""Point"",""coordinates"":[114.37661877600283,-0.11688258118505324]}"
804,0.9334185719490051,"{""type"":""Point"",""coordinates"":[110.71842866536593,-1.534295463685191]}"
823,0.7149043679237366,"{""type"":""Point"",""coordinates"":[109.30500816792376,1.130959585395494]}"
830,0.8633124828338623,"{""type"":""Point"",""coordinates"":[110.67174685594414,-1.3321919036215422]}"
845,0.6914694309234619,"{""type"":""Point"",""coordinates"":[112.73954671185828,-2.607231099476289]}"
850,0.883537232875824,"{""type"":""Point"",""coordinates"":[117.31856636695913,3.2738824407315765]}"
866,0.8635163903236389,"{""type"":""Point"",""coordinates"":[113.98478996398775,-1.1230788806691134]}"
867,0.567651093006134,"{""type"":""Point"",""coordinates"":[111.53927606296578,-2.366305545566968]}"
870,0.9367655515670776,"{""type"":""Point"",""coordinates"":[115.51344966535575,0.8127427479144982]}"
883,0.8498789668083191,"{""type"":""Point"",""coordinates"":[116.44906275841322,-1.2354852587091882]}"
888,0.7660467028617859,"{""type"":""Point"",""coordinates"":[114.12113507557748,-2.2268460447818996]}"
904,0.5138397812843323,"{""type"":""Point"",""coordinates"":[109.00919628833624,0.5928319783775157]}"
920,0.850803554058075,"{""type"":""Point"",""coordinates"":[113.30353879157151,-2.8575060316490943]}"
927,0.8557252883911133,"{""type"":""Point"",""coordinates"":[111.24764617019113,-2.007583898000647]}"
932,0.8678655624389648,"{""type"":""Point"",""coordinates"":[115.08186115741071,-0.8803034695240671]}"
933,0.8504948616027832,"{""type"":""Point"",""coordinates"":[117.15429867660433,2.0821440722962565]}"
941,0.7851417660713196,"{""type"":""Point"",""coordinates"":[110.37881842385639,-1.622748234091801]}"
952,0.6896221041679382,"{""type"":""Point"",""coordinates"":[109.89111479476874,-1.0734588776935812]}"
961,0.8669230937957764,"{""type"":""Point"",""coordinates"":[112.68766021041594,-1.41071501976002]}"
969,0.9076777100563049,"{""type"":""Point"",""coordinates"":[111.36325919970773,1.0286748730997588]}"
975,0.49120262265205383,"{""type"":""Point"",""coordinates"":[110.17658911828455,-0.8867966007892515]}"
992,0.893537700176239,"{""type"":""Point"",""coordinates"":[114.94723896759724,-1.5804826656768027]}"
1001,0.8577049374580383,"{""type"":""Point"",""coordinates"":[110.1971966798439,-0.8166735873304162]}"
1008,0.3875807523727417,"{""type"":""Point"",""coordinates"":[109.45760572848495,1.5164924420631547]}"
1013,0.9282123446464539,"{""type"":""Point"",""coordinates"":[116.46624940739297,3.039643864061864]}"
1034,0.8625196814537048,"{""type"":""Point"",""coordinates"":[109.26235240301993,0.19632947518002786]}"
1037,0.4567030072212219,"{""type"":""Point"",""coordinates"":[109.14392143511235,0.2881304499645506]}"
1051,0.8909099698066711,"{""type"":""Point"",""coordinates"":[114.42113228100561,-0.5118008875595736]}"
1061,0.810950756072998,"{""type"":""Point"",""coordinates"":[117.23331223891147,2.03308180836228]}"
1065,0.7107332348823547,"{""type"":""Point"",""coordinates"":[118.00083722580526,1.199734337247023]}"
1076,0.8251774311065674,"{""type"":""Point"",""coordinates"":[110.59711636121963,-2.0278512278231298]}"
1077,0.8656131625175476,"{""type"":""Point"",""coordinates"":[114.2884092391814,-0.7414199738206882]}"
1087,0.7342735528945923,"{""type"":""Point"",""coordinates"":[112.47459275525748,-1.829910561946879]}"
1094,0.8584085702896118,"{""type"":""Point"",""coordinates"":[117.98124387089037,2.4053434658674875]}"
1095,0.8827312588691711,"{""type"":""Point"",""coordinates"":[114.99897254561478,-3.7002127183528124]}"
1112,0.5858257412910461,"{""type"":""Point"",""coordinates"":[118.04643041270538,1.2211480584477588]}"
1114,0.6632517576217651,"{""type"":""Point"",""coordinates"":[112.69878955294374,-2.2340126081661507]}"
1148,0.8448480367660522,"{""type"":""Point"",""coordinates"":[111.43822463352988,-2.4439018888217126]}"
1152,0.8112106323242188,"{""type"":""Point"",""coordinates"":[109.46285318098461,1.7993386719598812]}"
1153,0.6430022716522217,"{""type"":""Point"",""coordinates"":[110.19919964466469,-1.3924166844626384]}"
1158,0.862962543964386,"{""type"":""Point"",""coordinates"":[117.0973572284135,2.0147800608953608]}"
1159,0.7872562408447266,"{""type"":""Point"",""coordinates"":[110.4170663586258,-1.6250278283793285]}"
1182,0.8915629386901855,"{""type"":""Point"",""coordinates"":[113.73266318220332,-2.838302400203632]}"
1185,0.8658050894737244,"{""type"":""Point"",""coordinates"":[114.34243216409217,-0.6017347738182371]}"
1186,0.9755391478538513,"{""type"":""Point"",""coordinates"":[115.21585236962345,0.28029884618220713]}"
1194,0.6156163811683655,"{""type"":""Point"",""coordinates"":[109.37093784392265,-0.3597267187243929]}"
1202,0.8152974843978882,"{""type"":""Point"",""coordinates"":[117.19594890592914,2.1247319839185095]}"
1211,0.8512058258056641,"{""type"":""Point"",""coordinates"":[112.09990739876636,0.6040967711803711]}"
1232,0.9236668348312378,"{""type"":""Point"",""coordinates"":[111.57804128270332,-1.461897833896906]}"
1252,0.7425989508628845,"{""type"":""Point"",""coordinates"":[112.50489783400548,-1.5387995163826982]}"
1254,0.8735003471374512,"{""type"":""Point"",""coordinates"":[114.78918054961328,-0.23326756501714876]}"
1257,0.7306548357009888,"{""type"":""Point"",""coordinates"":[110.61761300638084,-1.222255538679423]}"
1262,0.8501359224319458,"{""type"":""Point"",""coordinates"":[117.31499010935227,2.661371154169753]}"
1268,0.8919579386711121,"{""type"":""Point"",""coordinates"":[115.1569280792903,-1.0498595180879704]}"
1278,0.7176472544670105,"{""type"":""Point"",""coordinates"":[112.456340861536,-2.17471987259416]}"
1279,0.8679468035697937,"{""type"":""Point"",""coordinates"":[117.23386735142395,2.3915557146029416]}"
1280,0.8587906360626221,"{""type"":""Point"",""coordinates"":[116.00527022570385,-0.7917059201717396]}"
1283,0.8102368712425232,"{""type"":""Point"",""coordinates"":[110.30781397179038,-0.6241473103889422]}"
1296,0.9467213749885559,"{""type"":""Point"",""coordinates"":[114.44537251149717,-2.421732101437909]}"
1299,0.7939674854278564,"{""type"":""Point"",""coordinates"":[112.79966037148544,0.5224224055912473]}"
1300,0.8263735771179199,"{""type"":""Point"",""coordinates"":[114.724372735444,-2.501964593626587]}"
1301,0.85558021068573,"{""type"":""Point"",""coordinates"":[117.79936021467702,1.9182041201214146]}"
1304,0.44315192103385925,"{""type"":""Point"",""coordinates"":[109.78222453336397,0.016713435492380132]}"
1305,0.8649322390556335,"{""type"":""Point"",""coordinates"":[117.12921720122425,3.5655530894568104]}"
1338,0.6754394173622131,"{""type"":""Point"",""coordinates"":[115.86231998598373,-0.8343057160619727]}"
1339,0.8559332489967346,"{""type"":""Point"",""coordinates"":[114.7191860998126,-2.363162729855179]}"
1345,0.8573440909385681,"{""type"":""Point"",""coordinates"":[110.54595299102812,-1.3752577436057594]}"
1358,0.6696625351905823,"{""type"":""Point"",""coordinates"":[111.45814611906711,-2.1416388531977546]}"
1370,0.816740870475769,"{""type"":""Point"",""coordinates"":[114.3719079613518,-1.4040701011367722]}"
1377,0.8313245177268982,"{""type"":""Point"",""coordinates"":[109.7826555947118,1.0837667180007267]}"
1390,0.8596503734588623,"{""type"":""Point"",""coordinates"":[116.70346112677755,3.9093444602456473]}"
1395,0.933198094367981,"{""type"":""Point"",""coordinates"":[115.26480644680043,0.4250326364783767]}"
1397,0.8603101372718811,"{""type"":""Point"",""coordinates"":[110.88993190301629,0.8174482810919137]}"
1403,0.8848976492881775,"{""type"":""Point"",""coordinates"":[111.67019132772515,0.32123068360256046]}"
1406,0.9241415858268738,"{""type"":""Point"",""coordinates"":[116.4216490963925,1.1371868700707788]}"
1411,0.8342285752296448,"{""type"":""Point"",""coordinates"":[114.01520226742399,-2.065798079744007]}"
1412,0.7157366275787354,"{""type"":""Point"",""coordinates"":[110.36210355128739,-0.3888721832321413]}"
1415,0.36986997723579407,"{""type"":""Point"",""coordinates"":[109.64137838550563,1.3559569396202595]}"
1418,0.7215836048126221,"{""type"":""Point"",""coordinates"":[114.96656307723048,-0.7880358234945744]}"
1428,0.8690836429595947,"{""type"":""Point"",""coordinates"":[109.53878334168375,1.982199693774291]}"
1432,0.94330233335495,"{""type"":""Point"",""coordinates"":[118.4922308968285,1.2135424899242293]}"
1433,0.8646366000175476,"{""type"":""Point"",""coordinates"":[111.88266934330606,0.522238687891723]}"
1438,0.8601597547531128,"{""type"":""Point"",""coordinates"":[111.84454866107296,-1.2512961662466404]}"
1443,0.7571336030960083,"{""type"":""Point"",""coordinates"":[111.5622473045661,-1.809020973512297]}"
1448,0.7160198092460632,"{""type"":""Point"",""coordinates"":[110.36206465071189,-1.272317813236722]}"
1453,0.9238318800926208,"{""type"":""Point"",""coordinates"":[114.99943512479906,1.2662358654288255]}"
1456,0.6906121373176575,"{""type"":""Point"",""coordinates"":[114.19716866389288,-1.8637870578691247]}"
1466,0.9466804265975952,"{""type"":""Point"",""coordinates"":[112.79756726659988,0.7362035198001965]}"
1495,0.8921300768852234,"{""type"":""Point"",""coordinates"":[116.09841295277822,3.5522495239309957]}"
1504,0.40505415201187134,"{""type"":""Point"",""coordinates"":[112.91363106341925,-1.9817518315883882]}"
1525,0.8737947344779968,"{""type"":""Point"",""coordinates"":[113.01010461887329,0.6302488535922098]}"
1529,0.5446120500564575,"{""type"":""Point"",""coordinates"":[109.5318896498006,1.4333146226259441]}"
1539,0.8755241632461548,"{""type"":""Point"",""coordinates"":[109.16805003021898,0.6363660822305939]}"
1545,0.8653125166893005,"{""type"":""Point"",""coordinates"":[111.59430929549774,-2.0471033207874454]}"
1561,0.9192798733711243,"{""type"":""Point"",""coordinates"":[109.5167702753199,1.850637246883082]}"
1562,0.7028617262840271,"{""type"":""Point"",""coordinates"":[110.18692857257899,-0.4170065847056184]}"
1569,0.6786362528800964,"{""type"":""Point"",""coordinates"":[112.79769283306732,-2.7344756494136004]}"
1583,0.8372607827186584,"{""type"":""Point"",""coordinates"":[115.01045668937265,-2.0525462115340516]}"
1585,0.7385536432266235,"{""type"":""Point"",""coordinates"":[111.21099440683294,-2.2242126365426325]}"
1589,0.8392072319984436,"{""type"":""Point"",""coordinates"":[109.95854502641481,1.3433059173646906]}"
1598,0.859655499458313,"{""type"":""Point"",""coordinates"":[111.16445508651043,-1.7081336402421499]}"
1601,0.9284225702285767,"{""type"":""Point"",""coordinates"":[113.24492390730902,-1.4462289276865001]}"
1607,0.504734456539154,"{""type"":""Point"",""coordinates"":[111.39694060641764,-2.232242260250768]}"
1611,0.8579146265983582,"{""type"":""Point"",""coordinates"":[114.19197163044807,-2.363694133006165]}"
1616,0.89401775598526,"{""type"":""Point"",""coordinates"":[114.5074223197797,-0.9414233812131713]}"
1629,0.7761595845222473,"{""type"":""Point"",""coordinates"":[109.20459822676885,0.889951827528912]}"
1634,0.8835746645927429,"{""type"":""Point"",""coordinates"":[111.49048615798844,0.8970864683766827]}"
1641,0.8948964476585388,"{""type"":""Point"",""coordinates"":[115.59704112353266,-3.399716430327407]}"
1642,0.8076474666595459,"{""type"":""Point"",""coordinates"":[113.2114455745242,-1.39522985809461]}"
1654,0.8873293995857239,"{""type"":""Point"",""coordinates"":[116.91371159730153,4.190953906838423]}"
1659,0.9992799758911133,"{""type"":""Point"",""coordinates"":[116.20258355959011,2.5222580571874786]}"
1663,0.8804323673248291,"{""type"":""Point"",""coordinates"":[114.86905582722989,-1.1801186395323255]}"
1664,0.8523409962654114,"{""type"":""Point"",""coordinates"":[112.13594239051878,-2.9093873003096244]}"
1675,0.8577150106430054,"{""type"":""Point"",""coordinates"":[114.72981516334234,-0.4392616002254124]}"
1676,0.8568416237831116,"{""type"":""Point"",""coordinates"":[116.35277951912192,2.8708401901354548]}"
1680,0.7259851694107056,"{""type"":""Point"",""coordinates"":[112.88114042188784,-1.4999044191267146]}"
1682,0.7330139875411987,"{""type"":""Point"",""coordinates"":[117.35985213728802,2.132123611050715]}"
1683,0.9255051612854004,"{""type"":""Point"",""coordinates"":[116.32820976461126,-0.8146062759162878]}"
1697,0.9368599653244019,"{""type"":""Point"",""coordinates"":[116.86465364467377,2.9659247002436477]}"
1706,0.9203276038169861,"{""type"":""Point"",""coordinates"":[114.15095871313457,-0.6866249627356309]}"
1708,0.8698530793190002,"{""type"":""Point"",""coordinates"":[117.1318174269963,3.9069844709511568]}"
1709,0.8605631589889526,"{""type"":""Point"",""coordinates"":[114.06720901683597,-1.100589776512511]}"
1721,0.874627947807312,"{""type"":""Point"",""coordinates"":[110.30356402159687,-1.1141351918386286]}"
1727,0.7411963939666748,"{""type"":""Point"",""coordinates"":[110.92332976225035,-2.6874053089014915]}"
1731,0.8589416742324829,"{""type"":""Point"",""coordinates"":[110.30744350341506,-0.7685619531038724]}"
1744,0.855932354927063,"{""type"":""Point"",""coordinates"":[113.8260971719634,-2.3404096495760895]}"
1758,0.8511533141136169,"{""type"":""Point"",""coordinates"":[111.55822549490816,-2.870123930287317]}"
1761,0.86979740858078,"{""type"":""Point"",""coordinates"":[116.92537155747846,3.584849703969721]}"
1772,0.8062992691993713,"{""type"":""Point"",""coordinates"":[111.62141783743259,-1.7063810585426078]}"
1775,0.6800872683525085,"{""type"":""Point"",""coordinates"":[117.05412389903522,4.077998731086143]}"
1782,0.6536914110183716,"{""type"":""Point"",""coordinates"":[112.56540018542987,-2.511256463788124]}"
1786,0.6641749143600464,"{""type"":""Point"",""coordinates"":[109.02029403084656,0.6933094999140723]}"
1804,0.9186699390411377,"{""type"":""Point"",""coordinates"":[117.50605582466711,1.2516918871340157]}"
1807,0.40160349011421204,"{""type"":""Point"",""coordinates"":[117.74441687343631,2.7060289780665845]}"
1809,0.7963659167289734,"{""type"":""Point"",""coordinates"":[114.83185191808268,-2.2434354570662913]}"
1821,0.8587914705276489,"{""type"":""Point"",""coordinates"":[113.04941892478091,-2.8130974812648644]}"
1825,0.6849627494812012,"{""type"":""Point"",""coordinates"":[113.96387184388333,-1.969254900893069]}"
1834,0.8846616148948669,"{""type"":""Point"",""coordinates"":[112.77326268243999,-1.796511090677746]}"
1842,0.8656906485557556,"{""type"":""Point"",""coordinates"":[116.89782751137247,2.2397822159503114]}"
1843,0.8595635890960693,"{""type"":""Point"",""coordinates"":[112.37945362515698,0.5513712255242189]}"
1845,0.8525606989860535,"{""type"":""Point"",""coordinates"":[113.23032760734853,-2.786299337602396]}"
1854,0.8546556830406189,"{""type"":""Point"",""coordinates"":[117.66662950381338,2.6643089026935893]}"
1884,0.88798987865448,"{""type"":""Point"",""coordinates"":[117.75793972664445,1.5693093912666305]}"
1885,0.8394159078598022,"{""type"":""Point"",""coordinates"":[113.59994527112514,-1.896029988087112]}"
1892,0.7231581807136536,"{""type"":""Point"",""coordinates"":[112.04718456659977,0.5949802607945591]}"
1898,0.8623378872871399,"{""type"":""Point"",""coordinates"":[110.24128179665342,-1.8351574621716815]}"
1903,0.8574524521827698,"{""type"":""Point"",""coordinates"":[114.60597793501407,-0.27661810526815306]}"
1908,0.6115564703941345,"{""type"":""Point"",""coordinates"":[109.64024980493684,0.06414689865530307]}"
1910,0.9026129841804504,"{""type"":""Point"",""coordinates"":[113.36839849209996,-2.1390353251127503]}"
1922,0.8853793740272522,"{""type"":""Point"",""coordinates"":[109.96539627190995,0.1441740527215591]}"
1927,0.6760026216506958,"{""type"":""Point"",""coordinates"":[112.24782680476764,-2.1346740167195764]}"
1933,0.840449869632721,"{""type"":""Point"",""coordinates"":[115.69157163113604,-1.7255003955786694]}"
1941,0.8513166308403015,"{""type"":""Point"",""coordinates"":[115.21528121049761,-2.312019723982486]}"
1943,0.925794243812561,"{""type"":""Point"",""coordinates"":[111.87926300574094,-1.4469741791053432]}"
1959,0.8795309066772461,"{""type"":""Point"",""coordinates"":[117.16139054798005,2.4340179508573714]}"
1960,0.9462243318557739,"{""type"":""Point"",""coordinates"":[114.54371985389133,-1.5515178306678419]}"
1961,0.7393701076507568,"{""type"":""Point"",""coordinates"":[109.58875711956796,1.5504278844706103]}"
1966,0.630418062210083,"{""type"":""Point"",""coordinates"":[109.89392581932202,-0.037512268614508223]}"
1974,0.7231023907661438,"{""type"":""Point"",""coordinates"":[112.70331312505552,-1.7212647078397902]}"
1981,0.8764436841011047,"{""type"":""Point"",""coordinates"":[118.5097234379438,0.952352304294435]}"
1982,0.8518538475036621,"{""type"":""Point"",""coordinates"":[114.75092449836556,-2.4459964706011856]}"
1996,0.8487329483032227,"{""type"":""Point"",""coordinates"":[109.86074367859811,0.7381343742047148]}"
2008,0.8943058848381042,"{""type"":""Point"",""coordinates"":[111.1036040917559,-1.1774894972232306]}"
2016,0.7379629611968994,"{""type"":""Point"",""coordinates"":[109.91327061703356,-1.7742045098426467]}"
2022,0.7851383686065674,"{""type"":""Point"",""coordinates"":[110.53443463032875,-2.380450652938611]}"
2029,0.9011350870132446,"{""type"":""Point"",""coordinates"":[112.5452818509102,1.0260009571763224]}"
2036,0.7363954782485962,"{""type"":""Point"",""coordinates"":[114.14937735096146,-1.2051257905713568]}"
2037,0.6651809811592102,"{""type"":""Point"",""coordinates"":[109.34705706551176,-0.3458772096984936]}"
2057,0.7139554023742676,"{""type"":""Point"",""coordinates"":[111.22894078199533,-0.2636089914855607]}"
2065,0.8544872403144836,"{""type"":""Point"",""coordinates"":[112.3839290499009,-3.1469402561347906]}"
2077,0.7142646908760071,"{""type"":""Point"",""coordinates"":[117.2076513508456,4.249411132522588]}"
